Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
2019-04-21 17:30:00,2.227,4.650,6.314,10.682,88.00,24.700
2019-04-21 18:00:00,2.254,3.830,6.327,10.115,85.00,24.700
2019-04-21 18:30:00,2.309,3.900,6.431,7.868,81.00,24.650
2019-04-21 19:00:00,2.317,3.430,6.262,10.212,94.00,24.650
2019-04-21 19:30:00,2.378,4.408,6.449,9.357,81.00,24.700
2019-04-21 20:00:00,2.350,3.930,6.266,9.774,84.00,24.650
2019-04-21 20:30:00,2.236,3.770,6.254,9.600,94.00,24.650
2019-04-21 21:00:00,2.213,3.960,6.151,9.687,95.00,24.650
2019-04-21 21:30:00,2.226,3.350,6.290,10.134,91.00,24.650
2019-04-21 22:00:00,2.211,3.420,5.953,9.819,87.00,24.650
2019-04-21 22:30:00,2.236,3.740,6.276,9.599,84.00,24.650
2019-04-21 23:00:00,2.470,4.450,6.442,10.638,83.00,24.650
2019-04-21 23:30:00,2.415,3.710,6.154,10.228,80.00,24.650
2019-04-22 00:00:00,2.517,3.670,6.598,10.681,80.00,24.650
2019-04-22 00:30:00,2.323,3.650,6.249,10.355,80.00,24.650
2019-04-22 01:00:00,2.482,3.720,6.650,9.865,84.00,24.650
2019-04-22 01:30:00,2.187,3.360,6.402,10.776,87.00,24.650
2019-04-22 02:00:00,2.328,4.150,6.468,10.725,84.00,24.650
2019-04-22 02:30:00,2.246,4.030,6.778,10.644,80.00,24.650
2019-04-22 03:00:00,2.409,4.040,6.694,9.808,75.00,24.650
2019-04-22 03:30:00,2.302,4.070,6.324,8.901,74.00,24.600
2019-04-22 04:00:00,2.275,4.830,6.469,10.763,78.00,24.600
2019-04-22 04:30:00,2.192,3.900,6.156,9.985,77.00,24.600
2019-04-22 05:00:00,2.425,3.920,6.456,10.161,78.00,24.600
2019-04-22 05:30:00,2.358,4.900,6.372,10.213,85.00,24.600
2019-04-22 06:00:00,2.373,3.504,6.355,9.512,90.00,24.600
2019-04-22 06:30:00,2.431,3.950,6.619,10.190,87.00,24.600
2019-04-22 07:00:00,2.169,3.540,6.049,9.652,78.00,24.600
2019-04-22 07:30:00,2.223,3.640,6.181,9.350,73.00,24.600
2019-04-22 08:00:00,2.331,3.606,5.963,9.893,75.00,24.600
2019-04-22 08:30:00,2.263,3.580,6.160,9.355,83.00,24.600
2019-04-22 09:00:00,2.296,3.590,6.462,9.775,83.00,24.600
2019-04-22 09:30:00,2.285,5.160,6.428,9.142,83.00,24.600
2019-04-22 10:00:00,2.263,3.570,6.568,9.549,85.00,24.600
2019-04-22 10:30:00,2.241,3.360,6.393,9.272,83.00,24.600
2019-04-22 11:00:00,2.248,3.320,6.413,8.583,70.00,24.600
2019-04-22 11:30:00,2.300,3.860,6.671,10.206,84.00,24.600
2019-04-22 12:00:00,2.101,3.480,6.099,10.305,78.00,24.600
2019-04-22 12:30:00,2.397,3.700,6.725,10.288,77.00,24.650
2019-04-22 13:00:00,2.229,3.640,6.480,10.139,66.00,24.650
2019-04-22 13:30:00,2.197,3.871,6.561,10.233,81.00,24.700
2019-04-22 14:00:00,2.168,3.590,6.416,8.492,70.00,24.700
2019-04-22 14:30:00,2.208,4.080,6.392,10.277,64.00,24.700
2019-04-22 15:00:00,2.092,2.990,6.344,10.350,83.00,24.700
2019-04-22 15:30:00,2.133,4.610,6.379,10.279,70.00,24.700
2019-04-22 16:00:00,2.139,3.320,6.400,10.401,73.00,24.700
2019-04-22 16:30:00,2.124,4.060,6.149,9.818,71.00,24.650
2019-04-22 17:00:00,2.399,4.310,6.601,10.210,77.00,24.650
2019-04-22 17:30:00,2.165,3.220,6.208,9.853,78.00,24.650
2019-04-22 18:00:00,2.225,3.790,6.122,9.327,83.00,24.650
2019-04-22 18:30:00,2.044,3.450,6.153,10.237,78.00,24.650
2019-04-22 19:00:00,2.187,3.390,6.189,10.600,83.00,24.650
2019-04-22 19:30:00,2.254,3.230,6.347,9.916,63.00,24.650
2019-04-22 20:00:00,2.025,2.960,5.968,8.548,83.00,24.650
2019-04-22 20:30:00,2.241,3.473,6.052,10.222,87.00,24.650
2019-04-22 21:00:00,2.196,3.540,6.253,10.306,84.00,24.650
2019-04-22 21:30:00,2.423,4.520,6.285,9.467,87.00,24.650
2019-04-22 22:00:00,2.272,3.720,5.980,10.205,85.00,24.650
2019-04-22 22:30:00,2.251,3.760,6.150,10.730,74.00,24.650
2019-04-22 23:00:00,2.241,3.110,6.287,10.177,92.00,24.650
2019-04-22 23:30:00,2.228,3.790,6.088,9.353,97.00,24.650
2019-04-23 00:00:00,2.107,3.250,5.958,9.867,84.00,24.650
2019-04-23 00:30:00,2.391,3.930,6.365,10.316,83.00,24.650
2019-04-23 01:00:00,2.173,3.580,6.357,8.792,84.00,24.650
2019-04-23 01:30:00,2.268,3.410,6.584,9.806,83.00,24.600
2019-04-23 02:00:00,2.449,3.970,6.560,9.920,74.00,24.600
2019-04-23 02:30:00,2.335,3.500,6.454,9.928,81.00,24.600
2019-04-23 03:00:00,2.522,4.070,6.473,9.995,83.00,24.600
2019-04-23 03:30:00,2.432,3.770,6.333,9.794,81.00,24.600
2019-04-23 04:00:00,2.249,3.774,5.915,10.134,75.00,24.600
2019-04-23 04:30:00,2.320,4.370,6.314,10.201,75.00,24.550
2019-04-23 05:00:00,2.331,4.221,6.282,8.910,83.00,24.550
2019-04-23 05:30:00,2.309,3.710,6.027,10.079,84.00,24.550
2019-04-23 06:00:00,2.203,3.670,6.389,7.266,85.00,24.550
2019-04-23 06:30:00,2.267,3.450,6.081,9.320,85.00,24.550
2019-04-23 07:00:00,2.080,3.530,5.899,9.369,75.00,24.550
2019-04-23 07:30:00,2.233,3.340,6.059,9.675,78.00,24.550
2019-04-23 08:00:00,2.301,3.520,6.088,9.765,84.00,24.550
2019-04-23 08:30:00,2.314,3.900,5.966,10.077,77.00,24.550
2019-04-23 09:00:00,2.215,3.665,5.926,8.398,83.00,24.550
2019-04-23 09:30:00,2.113,3.330,6.028,10.181,78.00,24.550
2019-04-23 10:00:00,2.330,3.710,6.132,9.764,91.00,24.550
2019-04-23 10:30:00,2.280,4.060,6.207,9.257,84.00,24.550
2019-04-23 11:00:00,2.212,4.110,5.962,9.740,91.00,24.550
2019-04-23 11:30:00,2.151,3.990,5.750,9.549,77.00,24.550
2019-04-23 12:00:00,2.115,4.400,5.979,8.851,78.00,24.600
2019-04-23 12:30:00,2.326,4.910,6.071,9.913,80.00,24.600
2019-04-23 13:00:00,2.206,3.890,6.060,9.763,83.00,24.600
2019-04-23 13:30:00,2.332,3.850,6.032,9.388,84.00,24.600
2019-04-23 14:00:00,2.339,3.690,6.096,9.659,94.00,24.600
2019-04-23 14:30:00,2.101,3.710,6.011,8.574,81.00,24.600
2019-04-23 15:00:00,2.196,3.220,6.040,9.272,78.00,24.600
2019-04-23 15:30:00,2.261,4.090,6.065,9.308,78.00,24.600
2019-04-23 16:00:00,2.228,3.560,6.057,6.976,78.00,24.600
2019-04-23 16:30:00,2.368,3.530,6.184,8.727,84.00,24.600
2019-04-23 17:00:00,2.132,3.510,5.919,7.851,81.00,24.550
2019-04-23 17:30:00,2.363,4.020,6.166,9.427,77.00,24.600
2019-04-23 18:00:00,2.302,3.410,5.938,9.329,83.00,24.550
2019-04-23 18:30:00,2.162,3.726,5.704,9.234,71.00,24.550
2019-04-23 19:00:00,2.106,3.510,5.925,8.157,71.00,24.550
2019-04-23 19:30:00,2.256,3.960,6.032,9.244,78.00,24.550
2019-04-23 20:00:00,2.154,2.990,5.883,8.972,84.00,24.550
2019-04-23 20:30:00,2.197,3.430,6.136,7.036,75.00,24.550
2019-04-23 21:00:00,2.304,3.720,6.200,9.337,83.00,24.550
2019-04-23 21:30:00,2.144,4.230,5.796,8.984,90.00,24.550
2019-04-23 22:00:00,2.257,3.777,5.965,9.687,84.00,24.550
2019-04-23 22:30:00,2.169,3.750,5.794,9.286,83.00,24.550
2019-04-23 23:00:00,2.173,3.810,6.215,9.640,88.00,24.550
2019-04-23 23:30:00,2.097,3.100,6.098,9.760,78.00,24.550
2019-04-24 00:00:00,2.330,3.820,6.087,9.383,84.00,24.550
2019-04-24 00:30:00,2.084,3.530,5.973,9.439,74.00,24.500
2019-04-24 01:00:00,2.100,4.000,6.055,9.344,83.00,24.550
2019-04-24 01:30:00,2.266,4.350,6.076,9.384,85.00,24.500
2019-04-24 02:00:00,2.066,3.340,5.766,9.617,84.00,24.500
2019-04-24 02:30:00,2.174,3.670,6.071,9.341,80.00,24.500
2019-04-24 03:00:00,2.104,4.460,5.803,8.951,78.00,24.500
2019-04-24 03:30:00,2.210,3.310,6.319,9.637,81.00,24.500
2019-04-24 04:00:00,2.126,3.020,6.035,8.428,85.00,24.500
2019-04-24 04:30:00,1.976,3.050,5.816,8.914,77.00,24.450
2019-04-24 05:00:00,2.005,3.190,5.906,9.211,77.00,24.450
2019-04-24 05:30:00,2.070,3.240,6.140,8.803,83.00,24.450
2019-04-24 06:00:00,1.911,3.800,5.793,9.374,78.00,24.450
2019-04-24 06:30:00,1.887,3.220,5.954,7.937,87.00,24.450
2019-04-24 07:00:00,1.878,3.170,6.000,8.719,88.00,24.500
2019-04-24 07:30:00,2.107,3.600,6.101,9.306,84.00,24.500
2019-04-24 08:00:00,1.975,3.420,5.976,9.306,77.00,24.500
2019-04-24 08:30:00,1.843,2.810,5.852,7.840,84.00,24.500
2019-04-24 09:00:00,1.864,2.890,6.104,8.583,83.00,24.500
2019-04-24 09:30:00,1.751,3.110,5.468,7.548,90.00,24.500
2019-04-24 10:00:00,1.912,3.670,5.801,9.220,83.00,24.550
2019-04-24 10:30:00,1.959,3.070,5.785,7.532,83.00,24.600
2019-04-24 11:00:00,1.841,2.950,5.992,8.794,78.00,24.600
2019-04-24 11:30:00,1.809,3.670,5.679,7.527,84.00,24.600
2019-04-24 12:00:00,1.835,2.880,5.788,9.343,88.00,24.600
2019-04-24 12:30:00,1.913,3.370,6.034,8.142,80.00,24.600
2019-04-24 13:00:00,1.718,2.680,5.674,8.160,85.00,24.600
2019-04-24 13:30:00,1.849,3.410,5.764,9.398,85.00,24.600
2019-04-24 14:00:00,1.825,2.980,5.853,9.544,84.00,24.600
2019-04-24 14:30:00,1.770,3.050,5.989,8.822,84.00,24.600
2019-04-24 15:00:00,1.676,2.730,5.830,8.201,78.00,24.600
2019-04-24 15:30:00,1.744,2.750,5.909,9.227,88.00,24.600
2019-04-24 16:00:00,1.595,2.870,5.508,8.934,85.00,24.600
2019-04-24 16:30:00,1.756,3.190,5.861,8.645,83.00,24.600
2019-04-24 17:00:00,1.746,3.080,5.673,8.798,77.00,24.600
2019-04-24 17:30:00,1.614,2.640,5.623,8.543,80.00,24.550
2019-04-24 18:00:00,1.647,2.780,5.868,8.508,81.00,24.600
2019-04-24 18:30:00,1.708,2.990,5.576,9.340,90.00,24.600
2019-04-24 19:00:00,1.723,2.690,5.526,9.072,81.00,24.600
2019-04-24 19:30:00,1.711,2.770,5.380,8.150,90.00,24.600
2019-04-24 20:00:00,1.666,2.950,5.503,8.490,85.00,24.550
2019-04-24 20:30:00,1.741,2.880,5.439,9.296,74.00,24.550
2019-04-24 21:00:00,1.666,2.870,5.531,9.179,83.00,24.550
2019-04-24 21:30:00,1.668,2.654,5.379,8.870,87.00,24.550
2019-04-24 22:00:00,1.842,3.410,5.509,8.170,80.00,24.550
2019-04-24 22:30:00,1.870,2.763,5.396,9.399,83.00,24.550
2019-04-24 23:00:00,1.808,2.970,5.416,8.863,83.00,24.550
2019-04-24 23:30:00,1.793,3.051,5.718,8.174,77.00,24.550
2019-04-25 00:00:00,1.851,3.310,5.803,8.906,85.00,24.500
2019-04-25 00:30:00,1.781,2.890,5.916,8.870,83.00,24.500
2019-04-25 01:00:00,1.671,2.300,6.063,8.791,88.00,24.500
2019-04-25 01:30:00,1.722,3.100,6.056,8.303,77.00,24.500
2019-04-25 02:00:00,1.668,2.770,5.634,8.194,83.00,24.500
2019-04-25 02:30:00,1.604,2.310,5.583,9.348,83.00,24.500
2019-04-25 03:00:00,1.613,2.670,5.714,8.220,84.00,24.500
2019-04-25 03:30:00,1.699,2.750,5.828,8.864,77.00,24.500
2019-04-25 04:00:00,1.546,2.340,5.898,9.113,83.00,24.450
2019-04-25 04:30:00,1.690,3.000,5.943,8.595,81.00,24.450
2019-04-25 05:00:00,1.617,2.650,5.843,8.304,81.00,24.450
2019-04-25 05:30:00,1.585,3.010,5.677,9.631,84.00,24.450
2019-04-25 06:00:00,1.626,2.490,5.864,9.130,80.00,24.450
2019-04-25 06:30:00,1.578,2.480,6.193,9.662,78.00,24.500
2019-04-25 07:00:00,1.646,2.930,6.086,9.275,74.00,24.500
2019-04-25 07:30:00,1.705,2.690,6.285,9.308,75.00,24.450
2019-04-25 08:00:00,1.565,2.230,5.842,9.222,80.00,24.450
2019-04-25 08:30:00,1.583,2.370,6.082,9.659,78.00,24.450
2019-04-25 09:00:00,1.550,2.510,5.675,8.999,77.00,24.500
2019-04-25 09:30:00,1.512,2.350,5.695,8.948,73.00,24.500
2019-04-25 10:00:00,1.499,2.370,5.627,8.536,75.00,24.500
2019-04-25 10:30:00,1.500,2.310,5.961,8.228,83.00,24.550
2019-04-25 11:00:00,1.483,2.640,5.638,7.841,80.00,24.550
2019-04-25 11:30:00,1.487,2.600,5.906,7.844,85.00,24.550
2019-04-25 12:00:00,1.466,2.380,5.914,7.939,77.00,24.600
2019-04-25 12:30:00,1.569,2.600,6.249,9.704,85.00,24.600
2019-04-25 13:00:00,1.412,2.110,5.702,7.899,73.00,24.600
2019-04-25 13:30:00,1.440,2.800,5.669,8.836,87.00,24.600
2019-04-25 14:00:00,1.499,2.730,5.867,8.916,80.00,24.600
2019-04-25 14:30:00,1.560,2.450,6.063,8.953,83.00,24.600
2019-04-25 15:00:00,1.495,2.530,5.763,9.303,87.00,24.600
2019-04-25 15:30:00,1.531,2.590,5.913,9.303,90.00,24.550
2019-04-25 16:00:00,1.566,2.340,5.893,9.404,83.00,24.550
2019-04-25 16:30:00,1.483,2.310,5.875,10.395,70.00,24.550
2019-04-25 17:00:00,1.534,2.560,6.029,9.222,83.00,24.550
2019-04-25 17:30:00,1.603,2.620,5.842,9.681,88.00,24.550
2019-04-25 18:00:00,1.493,2.550,5.795,9.455,81.00,24.500
2019-04-25 18:30:00,1.523,2.770,5.924,9.199,80.00,24.500
2019-04-25 19:00:00,1.506,2.380,6.035,9.524,84.00,24.500
2019-04-25 19:30:00,1.568,2.550,6.067,9.607,85.00,24.500
2019-04-25 20:00:00,1.438,2.380,6.015,7.568,78.00,24.500
2019-04-25 20:30:00,1.422,2.090,5.912,9.272,83.00,24.500
2019-04-25 21:00:00,1.379,2.470,5.953,9.328,84.00,24.500
2019-04-25 21:30:00,1.496,2.340,6.125,9.682,78.00,24.500
2019-04-25 22:00:00,1.520,2.780,6.079,9.029,77.00,24.500
2019-04-25 22:30:00,1.438,2.370,5.930,8.958,75.00,24.500
2019-04-25 23:00:00,1.390,2.200,5.957,8.282,81.00,24.450
2019-04-25 23:30:00,1.410,2.080,5.860,8.879,83.00,24.450
2019-04-26 00:00:00,1.436,2.310,5.986,8.891,81.00,24.500
2019-04-26 00:30:00,1.371,2.120,5.936,9.684,88.00,24.450
2019-04-26 01:00:00,1.291,1.940,5.912,8.199,90.00,24.500
2019-04-26 01:30:00,1.484,2.120,6.021,9.724,83.00,24.450
2019-04-26 02:00:00,1.460,2.280,6.330,10.114,85.00,24.450
2019-04-26 02:30:00,1.503,2.240,6.634,9.724,84.00,24.450
2019-04-26 03:00:00,1.374,2.140,5.903,10.260,85.00,24.450
2019-04-26 03:30:00,1.353,2.350,5.875,9.693,77.00,24.450
2019-04-26 04:00:00,1.328,2.420,6.006,10.194,78.00,24.450
2019-04-26 04:30:00,1.278,1.820,5.966,9.650,74.00,24.450
2019-04-26 05:00:00,1.281,2.150,5.967,8.561,78.00,24.450
2019-04-26 05:30:00,1.337,2.190,5.942,9.269,77.00,24.450
2019-04-26 06:00:00,1.394,2.250,6.145,9.047,74.00,24.450
2019-04-26 06:30:00,1.316,2.040,5.978,9.777,75.00,24.450
2019-04-26 07:00:00,1.348,2.450,6.150,8.922,77.00,24.500
2019-04-26 07:30:00,1.267,2.270,5.665,9.721,78.00,24.450
2019-04-26 08:00:00,1.409,2.580,6.007,9.465,83.00,24.450
2019-04-26 08:30:00,1.282,2.340,6.026,8.878,83.00,24.450
2019-04-26 09:00:00,1.269,2.210,5.748,9.421,81.00,24.450
2019-04-26 09:30:00,1.339,2.180,5.796,8.836,78.00,24.450
2019-04-26 10:00:00,1.396,2.550,6.214,9.293,73.00,24.450
2019-04-26 10:30:00,1.200,2.030,5.670,9.281,77.00,24.450
2019-04-26 11:00:00,1.277,2.040,5.953,9.719,80.00,24.450
2019-04-26 11:30:00,1.252,2.240,5.899,8.163,75.00,24.450
2019-04-26 12:00:00,1.273,2.050,5.911,9.046,77.00,24.450
2019-04-26 12:30:00,1.294,2.220,6.136,7.283,78.00,24.450
2019-04-26 13:00:00,1.241,1.990,6.113,8.050,75.00,24.450
2019-04-26 13:30:00,1.216,1.840,6.101,9.371,81.00,24.450
2019-04-26 14:00:00,1.157,1.800,5.784,8.987,77.00,24.450
2019-04-26 14:30:00,1.223,1.940,6.084,7.657,87.00,24.450
2019-04-26 15:00:00,1.223,1.850,6.303,9.324,87.00,24.450
2019-04-26 15:30:00,1.218,2.030,6.257,9.005,91.00,24.450
2019-04-26 16:00:00,1.105,1.690,5.951,9.749,87.00,24.450
2019-04-26 16:30:00,1.101,2.070,5.969,8.497,80.00,24.450
2019-04-26 17:00:00,1.213,2.400,6.134,8.248,87.00,24.450
2019-04-26 17:30:00,1.010,1.530,5.820,8.485,83.00,24.450
2019-04-26 18:00:00,1.043,1.860,5.943,8.899,83.00,24.450
2019-04-26 18:30:00,1.041,1.540,6.018,8.337,90.00,24.450
2019-04-26 19:00:00,1.096,2.020,6.062,9.686,78.00,24.450
2019-04-26 19:30:00,1.113,2.130,6.306,8.930,87.00,24.450
2019-04-26 20:00:00,1.039,1.730,6.151,9.191,92.00,24.450
2019-04-26 20:30:00,1.023,1.670,6.211,9.238,84.00,24.450
2019-04-26 21:00:00,1.107,1.660,6.359,8.563,91.00,24.450
2019-04-26 21:30:00,1.000,1.760,6.022,9.362,91.00,24.450
2019-04-26 22:00:00,1.023,1.610,6.121,8.933,88.00,24.450
2019-04-26 22:30:00,0.966,1.950,5.757,7.917,88.00,24.450
2019-04-26 23:00:00,0.956,1.410,6.062,8.180,84.00,24.450
2019-04-26 23:30:00,0.958,1.650,6.031,8.530,85.00,24.450
2019-04-27 00:00:00,0.996,1.710,5.968,7.989,91.00,24.450
2019-04-27 00:30:00,1.020,1.750,6.189,7.346,85.00,24.450
2019-04-27 01:00:00,0.930,1.830,5.950,6.789,88.00,24.450
2019-04-27 01:30:00,0.906,1.410,6.108,6.564,90.00,24.400
2019-04-27 02:00:00,0.948,1.640,6.196,7.869,92.00,24.450
2019-04-27 02:30:00,0.901,1.440,6.269,6.505,91.00,24.450
2019-04-27 03:00:00,0.911,1.490,6.181,8.219,85.00,24.450
2019-04-27 03:30:00,0.907,1.600,6.069,8.154,95.00,24.400
2019-04-27 04:00:00,0.943,1.860,6.224,9.258,95.00,24.400
2019-04-27 04:30:00,0.824,1.460,5.992,8.128,95.00,24.400
2019-04-27 05:00:00,0.931,1.730,6.236,8.120,92.00,24.400
2019-04-27 05:30:00,0.916,1.640,6.392,7.899,85.00,24.400
2019-04-27 06:00:00,0.876,1.330,6.084,7.591,87.00,24.400
2019-04-27 06:30:00,0.876,1.460,6.063,8.156,87.00,24.400
2019-04-27 07:00:00,0.907,1.530,6.332,7.391,85.00,24.400
2019-04-27 07:30:00,0.900,1.540,6.368,9.168,87.00,24.400
2019-04-27 08:00:00,0.850,1.750,6.381,8.222,87.00,24.450
2019-04-27 08:30:00,0.854,1.340,6.298,8.787,87.00,24.450
2019-04-27 09:00:00,0.779,1.260,6.300,7.665,87.00,24.450
2019-04-27 09:30:00,0.772,1.170,6.008,7.835,84.00,24.450
2019-04-27 10:00:00,0.824,1.380,5.553,8.040,73.00,24.500
2019-04-27 10:30:00,0.830,1.610,5.182,8.517,84.00,24.500
2019-04-27 11:00:00,0.823,1.537,4.940,6.824,74.00,24.500
2019-04-27 11:30:00,0.832,1.360,4.611,6.165,77.00,24.500
2019-04-27 12:00:00,0.867,1.580,4.770,8.658,77.00,24.550
2019-04-27 12:30:00,0.877,1.730,4.684,9.774,74.00,24.550
2019-04-27 13:00:00,0.895,1.660,4.748,9.153,73.00,24.550
2019-04-27 13:30:00,0.933,1.710,4.424,8.520,85.00,24.600
2019-04-27 14:00:00,1.118,2.100,4.455,3.958,80.00,24.550
2019-04-27 14:30:00,1.173,1.860,4.597,4.609,81.00,24.550
2019-04-27 15:00:00,1.213,1.890,4.685,5.066,140.00,24.550
2019-04-27 15:30:00,1.184,2.240,4.623,5.341,129.00,24.550
2019-04-27 16:00:00,1.364,2.470,4.828,5.311,133.00,24.550
2019-04-27 16:30:00,1.288,2.200,4.626,4.995,128.00,24.550
2019-04-27 17:00:00,1.279,2.020,4.810,4.924,137.00,24.500
2019-04-27 17:30:00,1.375,2.180,4.853,6.143,119.00,24.500
2019-04-27 18:00:00,1.294,1.910,4.860,6.176,126.00,24.500
2019-04-27 18:30:00,1.290,2.090,4.984,5.457,101.00,24.500
2019-04-27 19:00:00,1.265,2.030,4.955,6.551,102.00,24.500
2019-04-27 19:30:00,1.287,2.120,5.097,7.569,104.00,24.450
2019-04-27 20:00:00,1.302,2.250,5.051,7.044,80.00,24.450
2019-04-27 20:30:00,1.287,2.040,5.101,7.200,118.00,24.450
2019-04-27 21:00:00,1.330,2.110,5.227,8.867,122.00,24.450
2019-04-27 21:30:00,1.241,2.080,5.119,7.858,106.00,24.450
2019-04-27 22:00:00,1.322,2.250,5.370,8.916,88.00,24.450
2019-04-27 22:30:00,1.255,2.010,4.996,7.306,92.00,24.450
2019-04-27 23:00:00,1.305,1.920,4.939,10.189,106.00,24.450
2019-04-27 23:30:00,1.289,2.160,5.064,7.284,113.00,24.450
2019-04-28 00:00:00,1.236,2.440,4.949,7.566,83.00,24.450
2019-04-28 00:30:00,1.221,1.950,4.912,9.761,104.00,24.450
2019-04-28 01:00:00,1.243,2.160,5.014,10.050,106.00,24.450
2019-04-28 01:30:00,1.291,2.100,5.071,8.251,91.00,24.450
2019-04-28 02:00:00,1.192,2.130,4.863,9.416,90.00,24.450
2019-04-28 02:30:00,1.160,1.660,4.755,10.249,106.00,24.450
2019-04-28 03:00:00,1.216,1.780,4.843,7.740,85.00,24.450
2019-04-28 03:30:00,1.168,1.890,4.956,6.535,92.00,24.450
2019-04-28 04:00:00,1.188,1.810,5.130,9.400,90.00,24.450
2019-04-28 04:30:00,1.168,1.890,5.317,10.258,94.00,24.450
2019-04-28 05:00:00,1.197,2.030,5.268,8.907,87.00,24.400
2019-04-28 05:30:00,1.068,1.620,5.194,10.238,85.00,24.450
2019-04-28 06:00:00,1.113,1.960,5.284,9.739,81.00,24.400
2019-04-28 06:30:00,1.184,1.850,5.683,8.194,87.00,24.400
2019-04-28 07:00:00,1.151,1.800,5.616,8.830,81.00,24.400
2019-04-28 07:30:00,1.073,1.780,5.172,9.746,106.00,24.400
2019-04-28 08:00:00,1.194,1.980,5.695,12.115,91.00,24.450
2019-04-28 08:30:00,1.112,2.000,5.417,12.641,113.00,24.450
2019-04-28 09:00:00,1.082,1.970,5.382,12.328,116.00,24.450
2019-04-28 09:30:00,1.128,1.830,5.007,9.758,119.00,24.450
2019-04-28 10:00:00,1.138,1.970,5.087,12.342,122.00,24.400
2019-04-28 10:30:00,1.114,2.120,5.235,9.794,120.00,24.450
2019-04-28 11:00:00,1.019,1.530,5.375,9.357,88.00,24.450
2019-04-28 11:30:00,0.982,1.530,5.614,9.697,99.00,24.500
2019-04-28 12:00:00,1.011,1.620,5.435,9.738,97.00,24.600
2019-04-28 12:30:00,1.017,1.720,5.715,9.779,113.00,24.750
2019-04-28 13:00:00,1.001,1.540,5.635,9.818,112.00,24.950
2019-04-28 13:30:00,1.069,1.940,6.004,9.325,99.00,25.100
2019-04-28 14:00:00,1.095,1.640,6.241,10.233,112.00,25.350
2019-04-28 14:30:00,1.109,1.860,6.088,9.611,113.00,25.250
2019-04-28 15:00:00,1.145,1.840,6.385,10.205,113.00,25.200
2019-04-28 15:30:00,1.126,1.980,6.339,10.125,112.00,25.150
2019-04-28 16:00:00,1.131,2.050,6.295,9.912,119.00,25.000
2019-04-28 16:30:00,1.039,1.900,6.102,10.719,126.00,24.900
2019-04-28 17:00:00,1.052,1.710,6.410,9.779,104.00,24.800
2019-04-28 17:30:00,1.030,1.850,6.147,10.734,105.00,24.750
2019-04-28 18:00:00,1.064,1.640,6.580,8.725,125.00,24.700
2019-04-28 18:30:00,1.066,1.650,6.404,9.519,108.00,24.650
2019-04-28 19:00:00,1.057,1.930,6.606,9.037,122.00,24.650
2019-04-28 19:30:00,1.087,1.930,6.330,9.297,101.00,24.600
2019-04-28 20:00:00,1.083,1.720,6.508,9.296,120.00,24.600
2019-04-28 20:30:00,0.988,2.010,6.321,9.307,97.00,24.550
2019-04-28 21:00:00,1.047,1.810,6.502,8.885,102.00,24.500
2019-04-28 21:30:00,0.995,1.510,6.336,9.275,99.00,24.500
2019-04-28 22:00:00,1.018,1.850,6.526,9.018,97.00,24.500
2019-04-28 22:30:00,1.082,1.810,6.744,8.809,105.00,24.500
2019-04-28 23:00:00,1.049,1.990,6.555,9.328,102.00,24.450
2019-04-28 23:30:00,0.995,1.480,6.571,8.829,109.00,24.500
2019-04-29 00:00:00,1.066,2.000,7.340,8.564,102.00,24.450
2019-04-29 00:30:00,1.051,1.690,7.226,9.260,122.00,24.450
2019-04-29 01:00:00,1.045,1.820,6.585,9.303,98.00,24.450
2019-04-29 01:30:00,1.095,1.620,6.752,8.718,99.00,24.450
2019-04-29 02:00:00,1.106,1.840,6.761,9.187,99.00,24.450
2019-04-29 02:30:00,1.047,1.810,6.729,9.171,98.00,24.450
2019-04-29 03:00:00,1.064,1.650,6.717,8.986,101.00,24.450
2019-04-29 03:30:00,1.013,2.040,6.484,8.579,97.00,24.450
2019-04-29 04:00:00,1.024,1.810,6.373,9.297,101.00,24.450
2019-04-29 04:30:00,1.119,2.060,7.215,9.284,120.00,24.450
2019-04-29 05:00:00,1.067,1.780,6.597,9.353,98.00,24.400
2019-04-29 05:30:00,0.993,1.430,6.554,8.896,94.00,24.400
2019-04-29 06:00:00,1.117,1.830,6.788,8.572,91.00,24.400
2019-04-29 06:30:00,1.033,1.640,6.212,9.268,94.00,24.400
2019-04-29 07:00:00,1.010,1.490,5.994,8.545,92.00,24.400
2019-04-29 07:30:00,1.077,2.030,5.986,8.928,88.00,24.400
2019-04-29 08:00:00,1.017,1.780,6.039,8.935,91.00,24.450
2019-04-29 08:30:00,0.985,1.790,5.799,8.968,85.00,24.400
2019-04-29 09:00:00,0.985,1.490,5.765,7.078,91.00,24.400
2019-04-29 09:30:00,0.967,1.920,5.527,9.264,87.00,24.450
2019-04-29 10:00:00,1.058,1.860,5.667,8.423,115.00,24.450
2019-04-29 10:30:00,1.024,1.650,5.202,7.607,94.00,24.400
2019-04-29 11:00:00,1.048,1.940,4.836,8.181,83.00,24.400
2019-04-29 11:30:00,1.066,1.860,4.784,9.499,83.00,24.400
2019-04-29 12:00:00,1.171,2.080,4.449,7.829,125.00,24.400
2019-04-29 12:30:00,1.207,1.980,4.621,7.657,87.00,24.350
2019-04-29 13:00:00,1.252,2.340,4.662,4.124,160.00,24.400
2019-04-29 13:30:00,1.131,2.020,4.471,4.297,81.00,24.350
