BOLD_ID,Phylum,Class,Order,Family,Genus,Species
BOLD:AAA2484,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Ephemerella dorothea
BOLD:AAA2485,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Ephemerella dorothea
BOLD:AAA2486,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Ephemerella dorothea
BOLD:AAA2488,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Ephemerella dorothea
BOLD:AAA2489,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Ephemerella dorothea
BOLD:AAA2519,Arthropoda,Insecta,Lepidoptera,Tortricidae,tortricidJanzen01,tortricidJanzen01 Janzen01
BOLD:AAA2523,Arthropoda,Insecta,Lepidoptera,Sphingidae,Xylophanes,Xylophanes porcus
BOLD:AAA2530,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Artace,Artace cribraria
BOLD:AAA2591,Arthropoda,Insecta,Lepidoptera,Sphingidae,Xylophanes,Xylophanes porcus
BOLD:AAA2600,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster,Crematogaster hova_complex_m2
BOLD:AAA2602,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster,Crematogaster maina
BOLD:AAA2603,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster,Crematogaster dentata
BOLD:AAA2604,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster,Crematogaster kelleri
BOLD:AAA2605,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster,Crematogaster maina
BOLD:AAA2610,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster,Crematogaster ranavalonae
BOLD:AAA2611,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster,Crematogaster hova_complex_m4
BOLD:AAA2613,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster,Crematogaster kelleri
BOLD:AAA2621,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster,Crematogaster madecassa
BOLD:AAA2622,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster,Crematogaster madecassa
BOLD:AAA2623,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster,Crematogaster madecassa
BOLD:AAA2624,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster,Crematogaster madecassa
BOLD:AAA2630,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster,Crematogaster kelleri
BOLD:AAA2640,Arthropoda,Insecta,Hymenoptera,Eulophidae,Pediobius,Pediobius saulius
BOLD:AAA2641,Arthropoda,Insecta,Hymenoptera,Eulophidae,Pediobius,Pediobius saulius
BOLD:AAA2642,Arthropoda,Insecta,Hymenoptera,Eulophidae,Pediobius,Pediobius saulius
BOLD:AAA2643,Arthropoda,Insecta,Hymenoptera,Eulophidae,Pediobius,Pediobius saulius
BOLD:AAA2645,Arthropoda,Insecta,Hymenoptera,Eulophidae,Pediobius,Pediobius saulius
BOLD:AAA2646,Arthropoda,Insecta,Hymenoptera,Eulophidae,Pediobius,Pediobius saulius
BOLD:AAA2655,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium subnigrum
BOLD:AAA2656,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium subnigrum
BOLD:AAA2659,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium subnigrum
BOLD:AAA2660,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium subnigrum
BOLD:AAA2661,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium subnigrum
BOLD:AAA2662,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium subnigrum
BOLD:AAA2663,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium subnigrum
BOLD:AAA2664,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium subnigrum
BOLD:AAA2665,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium subnigrum
BOLD:AAA2666,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium subnigrum
BOLD:AAA2668,Arthropoda,Insecta,Hymenoptera,Braconidae,mgJanzen01,mgJanzen01 Janzen01
BOLD:AAA2712,Arthropoda,Insecta,Lepidoptera,Sphingidae,Psilogramma,Psilogramma menephron
BOLD:AAA2713,Arthropoda,Insecta,Lepidoptera,Sphingidae,Psilogramma,Psilogramma menephron
BOLD:AAA2717,Arthropoda,Insecta,Lepidoptera,Sphingidae,Psilogramma,Psilogramma menephron
BOLD:AAA2787,Arthropoda,Insecta,Lepidoptera,Saturniidae,Adeloneivaia,Adeloneivaia jason
BOLD:AAA2788,Arthropoda,Insecta,Lepidoptera,Saturniidae,Adeloneivaia,Adeloneivaia jason
BOLD:AAA2790,Arthropoda,Insecta,Lepidoptera,Saturniidae,Adeloneivaia,Adeloneivaia jason
BOLD:AAA2825,Arthropoda,Insecta,Lepidoptera,Tortricidae,tortricidJanzen01,tortricidJanzen01 Janzen01
BOLD:AAA2826,Arthropoda,Insecta,Lepidoptera,Tortricidae,tortricidJanzen01,tortricidJanzen01 Janzen01
BOLD:AAA2827,Arthropoda,Insecta,Lepidoptera,Tortricidae,tortricidJanzen01,tortricidJanzen01 Janzen01
BOLD:AAA2830,Arthropoda,Insecta,Lepidoptera,Tortricidae,tortricidJanzen01,tortricidJanzen01 Janzen01
BOLD:AAA2831,Arthropoda,Insecta,Lepidoptera,Tortricidae,tortricidJanzen01,tortricidJanzen01 Janzen01
BOLD:AAA2842,Arthropoda,Insecta,Lepidoptera,Tortricidae,tortricidJanzen01,tortricidJanzen01 Janzen01
BOLD:AAA2844,Arthropoda,Insecta,Lepidoptera,Gelechiidae,gelechiidJanzen01,gelechiidJanzen01 Janzen01
BOLD:AAA2847,Arthropoda,Insecta,Lepidoptera,Tortricidae,tortricidJanzen01,tortricidJanzen01 Janzen01
BOLD:AAA2851,Arthropoda,Insecta,Orthoptera,Morabidae,Vandiemenella,Vandiemenella viatica
BOLD:AAA2852,Arthropoda,Insecta,Hymenoptera,Formicidae,Tapinoma,Tapinoma melanocephalum
BOLD:AAA2853,Arthropoda,Insecta,Orthoptera,Morabidae,Vandiemenella,Vandiemenella viatica
BOLD:AAA2854,Arthropoda,Insecta,Orthoptera,Morabidae,Vandiemenella,Vandiemenella viatica
BOLD:AAA2855,Arthropoda,Insecta,Orthoptera,Morabidae,Vandiemenella,Vandiemenella viatica
BOLD:AAA2858,Arthropoda,Insecta,Orthoptera,Morabidae,Vandiemenella,Vandiemenella viatica
BOLD:AAA2860,Arthropoda,Insecta,Orthoptera,Morabidae,Vandiemenella,Vandiemenella viatica
BOLD:AAA2861,Arthropoda,Insecta,Orthoptera,Morabidae,Vandiemenella,Vandiemenella viatica
BOLD:AAA2862,Arthropoda,Insecta,Orthoptera,Morabidae,Vandiemenella,Vandiemenella viatica
BOLD:AAA2977,Arthropoda,Insecta,Hymenoptera,Formicidae,Cataulacus,Cataulacus porcatus
BOLD:AAA2978,Arthropoda,Insecta,Hymenoptera,Formicidae,Cataulacus,Cataulacus porcatus
BOLD:AAA2980,Arthropoda,Insecta,Hymenoptera,Formicidae,Cataulacus,Cataulacus porcatus
BOLD:AAA2981,Arthropoda,Insecta,Hymenoptera,Formicidae,Cataulacus,Cataulacus porcatus
BOLD:AAA2982,Arthropoda,Insecta,Hymenoptera,Formicidae,Cataulacus,Cataulacus porcatus
BOLD:AAA3012,Arthropoda,Insecta,Lepidoptera,Saturniidae,Hylesia,Hylesia continua
BOLD:AAA3013,Arthropoda,Insecta,Lepidoptera,Saturniidae,Hylesia,Hylesia continua
BOLD:AAA3026,Arthropoda,Insecta,Lepidoptera,Saturniidae,Hylesia,Hylesia continua
BOLD:AAA3029,Arthropoda,Insecta,Lepidoptera,Saturniidae,Hylesia,Hylesia rex
BOLD:AAA3030,Arthropoda,Insecta,Lepidoptera,Saturniidae,Hylesia,Hylesia praeda
BOLD:AAA3040,Arthropoda,Insecta,Lepidoptera,Saturniidae,Hylesia,Hylesia ebalus
BOLD:AAA3050,Arthropoda,Insecta,Lepidoptera,Saturniidae,Hylesia,Hylesia annulata
BOLD:AAA3055,Arthropoda,Insecta,Lepidoptera,Tortricidae,Clepsis,Clepsis virescana
BOLD:AAA3056,Arthropoda,Insecta,Lepidoptera,Tortricidae,Clepsis,Clepsis virescana
BOLD:AAA3057,Arthropoda,Insecta,Lepidoptera,Tortricidae,Clepsis,Clepsis virescana
BOLD:AAA3059,Arthropoda,Insecta,Lepidoptera,Tortricidae,Clepsis,Clepsis virescana
BOLD:AAA3061,Arthropoda,Insecta,Lepidoptera,Tortricidae,Clepsis,Clepsis virescana
BOLD:AAA3115,Arthropoda,Insecta,Lepidoptera,Gelechiidae,gelechiidJanzen01,gelechiidJanzen01 Janzen01
BOLD:AAA3134,Arthropoda,Insecta,Lepidoptera,Gelechiidae,gelechiidJanzen01,gelechiidJanzen01 Janzen01
BOLD:AAA3136,Arthropoda,Insecta,Lepidoptera,Gelechiidae,gelechiidJanzen01,gelechiidJanzen01 Janzen01
BOLD:AAA3224,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Ephemerella invaria
BOLD:AAA3225,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Ephemerella invaria
BOLD:AAA3226,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Ephemerella invaria
BOLD:AAA3228,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Ephemerella,Ephemerella invaria
BOLD:AAA3229,Arthropoda,Insecta,Hymenoptera,Braconidae,mgJanzen01,mgJanzen01 Janzen01
BOLD:AAA3263,Arthropoda,Insecta,Hymenoptera,Formicidae,Mystrium,Mystrium oberthueri
BOLD:AAA3265,Arthropoda,Insecta,Hymenoptera,Formicidae,Mystrium,Mystrium oberthueri
BOLD:AAA3266,Arthropoda,Insecta,Hymenoptera,Formicidae,Mystrium,Mystrium oberthueri
BOLD:AAA3268,Arthropoda,Insecta,Hymenoptera,Formicidae,Mystrium,Mystrium oberthueri
BOLD:AAA3269,Arthropoda,Insecta,Hymenoptera,Formicidae,Mystrium,Mystrium oberthueri
BOLD:AAA3271,Arthropoda,Insecta,Hymenoptera,Formicidae,Mystrium,Mystrium oberthueri
BOLD:AAA3274,Arthropoda,Insecta,Hymenoptera,Formicidae,Mystrium,Mystrium oberthueri
BOLD:AAA3275,Arthropoda,Insecta,Hymenoptera,Formicidae,Mystrium,Mystrium oberthueri
BOLD:AAA3279,Arthropoda,Insecta,Hymenoptera,Formicidae,Mystrium,Mystrium oberthueri
BOLD:AAA3280,Arthropoda,Insecta,Hymenoptera,Formicidae,Mystrium,Mystrium oberthueri
BOLD:AAA3341,Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris cinctistriga
BOLD:AAA3341,Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris duchartrei
BOLD:AAA3341,Arthropoda,Insecta,Lepidoptera,Saturniidae,Automeris,Automeris fieldi
BOLD:AAA3358,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Smicridea,Smicridea penai
BOLD:AAA3359,Arthropoda,Insecta,Hymenoptera,Formicidae,Pheidole,Pheidole megacephala
BOLD:AAA3359,Arthropoda,Insecta,Hymenoptera,Formicidae,Technomyrmex,Technomyrmex albipes
BOLD:AAA3362,Arthropoda,Insecta,Hymenoptera,Formicidae,Technomyrmex,Technomyrmex albipes
BOLD:AAA3363,Arthropoda,Insecta,Hymenoptera,Formicidae,Technomyrmex,Technomyrmex albipes
BOLD:AAA3412,Arthropoda,Insecta,Hymenoptera,Formicidae,Melissotarsus,Melissotarsus insularis
BOLD:AAA3417,Arthropoda,Insecta,Hymenoptera,Formicidae,Melissotarsus,Melissotarsus insularis
BOLD:AAA3437,Arthropoda,Insecta,Trichoptera,Polycentropodidae,Plectrocnemia,Plectrocnemia cinerea
BOLD:AAA3439,Arthropoda,Insecta,Trichoptera,Polycentropodidae,Plectrocnemia,Plectrocnemia cinerea
BOLD:AAA3440,Arthropoda,Insecta,Trichoptera,Polycentropodidae,Plectrocnemia,Plectrocnemia cinerea
BOLD:AAA3441,Arthropoda,Insecta,Trichoptera,Polycentropodidae,Plectrocnemia,Plectrocnemia cinerea
BOLD:AAA3442,Arthropoda,Insecta,Trichoptera,Polycentropodidae,Plectrocnemia,Plectrocnemia cinerea
BOLD:AAA3443,Arthropoda,Insecta,Trichoptera,Polycentropodidae,Plectrocnemia,Plectrocnemia cinerea
BOLD:AAA3447,Arthropoda,Insecta,Lepidoptera,Pieridae,Colias,Colias nastes
BOLD:AAA3482,Arthropoda,Insecta,Lepidoptera,Notodontidae,Pheosia,Pheosia rimosa
BOLD:AAA3484,Arthropoda,Insecta,Lepidoptera,Notodontidae,Pheosia,Pheosia rimosa
BOLD:AAA3486,Arthropoda,Insecta,Lepidoptera,Notodontidae,Pheosia,Pheosia rimosa
BOLD:AAA3550,Arthropoda,Insecta,Lepidoptera,Saturniidae,Hyperchiria,Hyperchiria nausica
BOLD:AAA3551,Arthropoda,Insecta,Lepidoptera,Saturniidae,Hyperchiria,Hyperchiria nausica
BOLD:AAA3552,Arthropoda,Insecta,Lepidoptera,Saturniidae,Hyperchiria,Hyperchiria nausica
BOLD:AAA3553,Arthropoda,Insecta,Lepidoptera,Saturniidae,Hyperchiria,Hyperchiria nausica
BOLD:AAA3554,Arthropoda,Insecta,Lepidoptera,Saturniidae,Hyperchiria,Hyperchiria nausica
BOLD:AAA3555,Arthropoda,Insecta,Lepidoptera,Saturniidae,Hyperchiria,Hyperchiria nausica
BOLD:AAA3556,Arthropoda,Insecta,Lepidoptera,Saturniidae,Hyperchiria,Hyperchiria nausica
BOLD:AAA3557,Arthropoda,Insecta,Lepidoptera,Saturniidae,Hyperchiria,Hyperchiria nausica
BOLD:AAA3558,Arthropoda,Insecta,Lepidoptera,Saturniidae,Hyperchiria,Hyperchiria nausica
BOLD:AAA3559,Arthropoda,Insecta,Lepidoptera,Saturniidae,Hyperchiria,Hyperchiria nausica
BOLD:AAA3665,Arthropoda,Insecta,Lepidoptera,Saturniidae,Eacles,Eacles imperialis
BOLD:AAA3669,Arthropoda,Insecta,Hymenoptera,Formicidae,Tapinoma,Tapinoma melanocephalum
BOLD:AAA3670,Arthropoda,Insecta,Hymenoptera,Formicidae,Tapinoma,Tapinoma melanocephalum
BOLD:AAA3671,Arthropoda,Insecta,Hymenoptera,Formicidae,Tapinoma,Tapinoma melanocephalum
BOLD:AAA3672,Arthropoda,Insecta,Hymenoptera,Formicidae,Tapinoma,Tapinoma melanocephalum
BOLD:AAA3675,Arthropoda,Insecta,Hymenoptera,Formicidae,Pheidole,Pheidole megacephala
BOLD:AAA3675,Arthropoda,Insecta,Hymenoptera,Formicidae,Tapinoma,Tapinoma melanocephalum
BOLD:AAA3676,Arthropoda,Insecta,Hymenoptera,Formicidae,Tapinoma,Tapinoma melanocephalum
BOLD:AAA3677,Arthropoda,Insecta,Hymenoptera,Formicidae,Tapinoma,Tapinoma melanocephalum
BOLD:AAA3687,Arthropoda,Insecta,Hymenoptera,Formicidae,Odontomachus,Odontomachus coquereli
BOLD:AAA3688,Arthropoda,Insecta,Hymenoptera,Formicidae,Odontomachus,Odontomachus coquereli
BOLD:AAA3689,Arthropoda,Insecta,Hymenoptera,Formicidae,Odontomachus,Odontomachus coquereli
BOLD:AAA3690,Arthropoda,Insecta,Hymenoptera,Formicidae,Odontomachus,Odontomachus coquereli
BOLD:AAA3691,Arthropoda,Insecta,Hymenoptera,Formicidae,Odontomachus,Odontomachus coquereli
BOLD:AAA3693,Arthropoda,Insecta,Hymenoptera,Formicidae,Odontomachus,Odontomachus coquereli
BOLD:AAA3694,Arthropoda,Insecta,Hymenoptera,Formicidae,Odontomachus,Odontomachus coquereli
BOLD:AAA3695,Arthropoda,Insecta,Hymenoptera,Formicidae,Odontomachus,Odontomachus coquereli
BOLD:AAA3696,Arthropoda,Insecta,Hymenoptera,Formicidae,Odontomachus,Odontomachus coquereli
BOLD:AAA3697,Arthropoda,Insecta,Hymenoptera,Formicidae,Odontomachus,Odontomachus coquereli
BOLD:AAA3698,Arthropoda,Insecta,Hymenoptera,Formicidae,Odontomachus,Odontomachus coquereli
BOLD:AAA3699,Arthropoda,Insecta,Hymenoptera,Formicidae,Odontomachus,Odontomachus coquereli
BOLD:AAA3700,Arthropoda,Insecta,Hymenoptera,Formicidae,Odontomachus,Odontomachus coquereli
BOLD:AAA3701,Arthropoda,Insecta,Hymenoptera,Formicidae,Odontomachus,Odontomachus coquereli
BOLD:AAA3702,Arthropoda,Insecta,Hymenoptera,Formicidae,Odontomachus,Odontomachus coquereli
BOLD:AAA3774,Arthropoda,Insecta,Diptera,Chironomidae,Tanytarsus,Tanytarsus mendax
BOLD:AAA3776,Arthropoda,Insecta,Diptera,Chironomidae,Tanytarsus,Tanytarsus mendax
BOLD:AAA3777,Arthropoda,Insecta,Diptera,Chironomidae,Tanytarsus,Tanytarsus mendax
BOLD:AAA3794,Arthropoda,Insecta,Hymenoptera,Formicidae,Pheidole,Pheidole indica
BOLD:AAA3794,Arthropoda,Insecta,Hymenoptera,Formicidae,Pheidole,Pheidole megacephala
BOLD:AAA3795,Arthropoda,Insecta,Hymenoptera,Formicidae,Pheidole,Pheidole megacephala
BOLD:AAA3798,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Melitaea,Melitaea cinxia
BOLD:AAA3799,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Melitaea,Melitaea cinxia
BOLD:AAA3801,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Melitaea,Melitaea cinxia
BOLD:AAA3802,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Melitaea,Melitaea cinxia
BOLD:AAA3814,Arthropoda,Insecta,Lepidoptera,Pyralidae,Pococera,Pococera asperatella
BOLD:AAA3820,Arthropoda,Insecta,Hymenoptera,Formicidae,Nylanderia,Nylanderia madagascarensis
BOLD:AAA3820,Arthropoda,Insecta,Hymenoptera,Formicidae,Plagiolepis,Plagiolepis alluaudi
BOLD:AAA3821,Arthropoda,Insecta,Hymenoptera,Formicidae,Plagiolepis,Plagiolepis alluaudi
BOLD:AAA3823,Arthropoda,Insecta,Hymenoptera,Formicidae,Plagiolepis,Plagiolepis alluaudi
BOLD:AAA3825,Arthropoda,Insecta,Hymenoptera,Formicidae,Plagiolepis,Plagiolepis alluaudi
BOLD:AAA3826,Arthropoda,Insecta,Hymenoptera,Formicidae,Plagiolepis,Plagiolepis alluaudi
BOLD:AAA3828,Arthropoda,Insecta,Hymenoptera,Formicidae,Plagiolepis,Plagiolepis alluaudi
BOLD:AAA3829,Arthropoda,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus popeanella
BOLD:AAA3830,Arthropoda,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus popeanella
BOLD:AAA3837,Arthropoda,Insecta,Hymenoptera,Formicidae,Wasmannia,Wasmannia auropunctata
BOLD:AAA3838,Arthropoda,Insecta,Hymenoptera,Formicidae,Wasmannia,Wasmannia auropunctata
BOLD:AAA3839,Arthropoda,Insecta,Hymenoptera,Formicidae,Wasmannia,Wasmannia auropunctata
BOLD:AAA3840,Arthropoda,Insecta,Hymenoptera,Formicidae,Wasmannia,Wasmannia auropunctata
BOLD:AAA3841,Arthropoda,Insecta,Hymenoptera,Formicidae,Wasmannia,Wasmannia auropunctata
BOLD:AAA3842,Arthropoda,Insecta,Hymenoptera,Formicidae,Wasmannia,Wasmannia auropunctata
BOLD:AAA3893,Arthropoda,Insecta,Hymenoptera,Formicidae,Tapinoma,Tapinoma sessile
BOLD:AAA3894,Arthropoda,Insecta,Hymenoptera,Formicidae,Tapinoma,Tapinoma sessile
BOLD:AAA3895,Arthropoda,Insecta,Hymenoptera,Formicidae,Tapinoma,Tapinoma sessile
BOLD:AAA3896,Arthropoda,Insecta,Hymenoptera,Formicidae,Tapinoma,Tapinoma sessile
BOLD:AAA3897,Arthropoda,Insecta,Hymenoptera,Formicidae,Tapinoma,Tapinoma sessile
BOLD:AAA3898,Arthropoda,Insecta,Hymenoptera,Formicidae,Tapinoma,Tapinoma sessile
BOLD:AAA3899,Arthropoda,Insecta,Hymenoptera,Formicidae,Tapinoma,Tapinoma sessile
BOLD:AAA3900,Arthropoda,Insecta,Hymenoptera,Formicidae,Tapinoma,Tapinoma sessile
BOLD:AAA3901,Arthropoda,Insecta,Hymenoptera,Formicidae,Tapinoma,Tapinoma sessile
BOLD:AAA3902,Arthropoda,Insecta,Hymenoptera,Formicidae,Tapinoma,Tapinoma sessile
BOLD:AAA3903,Arthropoda,Insecta,Hymenoptera,Formicidae,Tapinoma,Tapinoma sessile
BOLD:AAA3904,Arthropoda,Insecta,Hymenoptera,Formicidae,Tapinoma,Tapinoma sessile
BOLD:AAA3905,Arthropoda,Insecta,Hymenoptera,Formicidae,Tapinoma,Tapinoma sessile
BOLD:AAA3906,Arthropoda,Insecta,Hymenoptera,Formicidae,Tapinoma,Tapinoma sessile
BOLD:AAA3907,Arthropoda,Insecta,Hymenoptera,Formicidae,Tapinoma,Tapinoma sessile
BOLD:AAA3908,Arthropoda,Insecta,Hymenoptera,Formicidae,Tapinoma,Tapinoma sessile
BOLD:AAA3911,Arthropoda,Insecta,Hymenoptera,Formicidae,Tapinoma,Tapinoma sessile
BOLD:AAA3912,Arthropoda,Insecta,Hymenoptera,Formicidae,Tapinoma,Tapinoma sessile
BOLD:AAA3913,Arthropoda,Insecta,Hymenoptera,Formicidae,Tapinoma,Tapinoma sessile
BOLD:AAA4040,Arthropoda,Insecta,Lepidoptera,Tortricidae,tortricidJanzen01,tortricidJanzen01 Janzen01
BOLD:AAA4175,Arthropoda,Insecta,Lepidoptera,Saturniidae,Dysdaemonia,Dysdaemonia boreas
BOLD:AAA4182,Arthropoda,Insecta,Lepidoptera,Hesperiidae,hesperiidJanzen01,hesperiidJanzen01 Janzen01
BOLD:AAA4192,Arthropoda,Insecta,Lepidoptera,Saturniidae,Eacles,Eacles imperialis
BOLD:AAA4193,Arthropoda,Insecta,Lepidoptera,Saturniidae,Eacles,Eacles imperialis
BOLD:AAA4194,Arthropoda,Insecta,Lepidoptera,Saturniidae,Eacles,Eacles imperialis
BOLD:AAA4195,Arthropoda,Insecta,Lepidoptera,Saturniidae,Eacles,Eacles imperialis
BOLD:AAA4196,Arthropoda,Insecta,Lepidoptera,Saturniidae,Eacles,Eacles imperialis
BOLD:AAA4197,Arthropoda,Insecta,Lepidoptera,Saturniidae,Eacles,Eacles masoni
BOLD:AAA4198,Arthropoda,Insecta,Lepidoptera,Saturniidae,Eacles,Eacles imperialis
BOLD:AAA4206,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster,Crematogaster sp. H SPQ-2003
BOLD:AAA4217,Arthropoda,Insecta,Lepidoptera,Geometridae,Eupithecia,Eupithecia satyrata
BOLD:AAA4218,Arthropoda,Insecta,Lepidoptera,Geometridae,Eupithecia,Eupithecia satyrata
BOLD:AAA4219,Arthropoda,Insecta,Lepidoptera,Geometridae,Eupithecia,Eupithecia satyrata
BOLD:AAA4249,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Astraptes,Astraptes fulgerator
BOLD:AAA4272,Arthropoda,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus propinqua
BOLD:AAA4272,Arthropoda,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus texanella
BOLD:AAA4273,Arthropoda,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus texanella
BOLD:AAA4274,Arthropoda,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus texanella
BOLD:AAA4275,Arthropoda,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus texanella
BOLD:AAA4314,Arthropoda,Insecta,Trichoptera,Helicopsychidae,Helicopsyche,Helicopsyche borealis
BOLD:AAA4316,Arthropoda,Insecta,Trichoptera,Helicopsychidae,Helicopsyche,Helicopsyche borealis
BOLD:AAA4318,Arthropoda,Insecta,Trichoptera,Helicopsychidae,Helicopsyche,Helicopsyche borealis
BOLD:AAA4319,Arthropoda,Insecta,Trichoptera,Helicopsychidae,Helicopsyche,Helicopsyche borealis
BOLD:AAA4321,Arthropoda,Insecta,Trichoptera,Helicopsychidae,Helicopsyche,Helicopsyche borealis
BOLD:AAA4322,Arthropoda,Insecta,Trichoptera,Helicopsychidae,Helicopsyche,Helicopsyche borealis
BOLD:AAA4323,Arthropoda,Insecta,Trichoptera,Helicopsychidae,Helicopsyche,Helicopsyche borealis
BOLD:AAA4367,Arthropoda,Insecta,Hymenoptera,Formicidae,Lioponera,Lioponera MG02
BOLD:AAA4368,Arthropoda,Insecta,Hymenoptera,Formicidae,Lioponera,Lioponera MG02
BOLD:AAA4369,Arthropoda,Insecta,Hymenoptera,Formicidae,Lioponera,Lioponera MG02
BOLD:AAA4370,Arthropoda,Insecta,Hymenoptera,Formicidae,Lioponera,Lioponera MG02
BOLD:AAA4372,Arthropoda,Insecta,Hymenoptera,Formicidae,Lioponera,Lioponera MG02
BOLD:AAA4373,Arthropoda,Insecta,Hymenoptera,Formicidae,Lioponera,Lioponera MG02
BOLD:AAA4374,Arthropoda,Insecta,Hymenoptera,Formicidae,Lioponera,Lioponera MG02
BOLD:AAA4375,Arthropoda,Insecta,Hymenoptera,Formicidae,Lioponera,Lioponera MG02
BOLD:AAA4376,Arthropoda,Insecta,Hymenoptera,Formicidae,Lioponera,Lioponera MG02
BOLD:AAA4378,Arthropoda,Insecta,Hymenoptera,Formicidae,Lioponera,Lioponera MG02
BOLD:AAA4379,Arthropoda,Insecta,Hymenoptera,Formicidae,Lioponera,Lioponera MG02
BOLD:AAA4379,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium tosii
BOLD:AAA4380,Arthropoda,Insecta,Hymenoptera,Formicidae,Lioponera,Lioponera MG02
BOLD:AAA4382,Arthropoda,Insecta,Hymenoptera,Formicidae,Lioponera,Lioponera MG02
BOLD:AAA4383,Arthropoda,Insecta,Hymenoptera,Formicidae,Lioponera,Lioponera MG02
BOLD:AAA4384,Arthropoda,Insecta,Hymenoptera,Formicidae,Lioponera,Lioponera MG02
BOLD:AAA4385,Arthropoda,Insecta,Hymenoptera,Formicidae,Lioponera,Lioponera MG02
BOLD:AAA4386,Arthropoda,Insecta,Hymenoptera,Formicidae,Lioponera,Lioponera MG02
BOLD:AAA4388,Arthropoda,Insecta,Hymenoptera,Formicidae,Lioponera,Lioponera MG02
BOLD:AAA4418,Arthropoda,Insecta,Lepidoptera,Geometridae,Eupithecia,Eupithecia lariciata
BOLD:AAA4419,Arthropoda,Insecta,Lepidoptera,Geometridae,Eupithecia,Eupithecia lariciata
BOLD:AAA4421,Arthropoda,Insecta,Lepidoptera,Geometridae,Eupithecia,Eupithecia lariciata
BOLD:AAA4423,Arthropoda,Insecta,Lepidoptera,Geometridae,Eupithecia,Eupithecia lariciata
BOLD:AAA4449,Arthropoda,Insecta,Hymenoptera,Formicidae,Nylanderia,Nylanderia madagascarensis
BOLD:AAA4450,Arthropoda,Insecta,Hymenoptera,Formicidae,Nylanderia,Nylanderia madagascarensis
BOLD:AAA4451,Arthropoda,Insecta,Hymenoptera,Formicidae,Nylanderia,Nylanderia comorensis
BOLD:AAA4451,Arthropoda,Insecta,Hymenoptera,Formicidae,Nylanderia,Nylanderia madagascarensis
BOLD:AAA4452,Arthropoda,Insecta,Hymenoptera,Formicidae,Nylanderia,Nylanderia madagascarensis
BOLD:AAA4454,Arthropoda,Insecta,Hymenoptera,Formicidae,Nylanderia,Nylanderia madagascarensis
